Filename,Exp_Density (g/cm³),Exp_a (Å),Exp_b (Å),Exp_c (Å),Exp_alpha (°),Exp_beta (°),Exp_gamma (°),Sim_Density (g/cm³),Sim_a (Å),Sim_b (Å),Sim_c (Å),Sim_alpha (°),Sim_beta (°),Sim_gamma (°)
0_Colinowensite_293.00_1.01_,4.1672942061958445,10.0091,10.0091,22.467,90.0,90.0,90.0,4.043823446000031,10.10996195244861,10.10996195244861,22.69340052408915,90.0,90.0,90.0
0_Cordylite-(Ce)_298.00_1.01_,4.481411968870325,10.181,5.0905,23.102,90.0,90.0,120.0,4.259666766911306,10.35472536641256,5.177362683206309,23.49620522688004,90.0,90.0,120.0
0_Ytterbium_298.00_1.01_,6.961067154245016,16.4586,16.4586,10.9724,90.0,90.0,90.0,6.910170109569478,16.498926117144784,16.498926117144784,10.999284078096386,90.0,90.0,90.0
0_Nizamoffite_298.00_1.01_,3.0200137526588264,10.653,18.4781,5.05845,90.0,90.0,90.0,2.2287781666980213,11.792367555503112,20.45438345323744,5.599465095384836,90.0,90.0,90.0
0_Montebrasite_298.00_1.01_,3.0239872762213835,13.426,7.708000000000001,7.0194,91.31,117.93000000000002,91.77,2.884604878616807,13.638897797233286,7.830226740732439,7.130707522560649,91.30999999999788,117.93000000000129,91.77000000000564
0_Mojaveite_298.00_1.01_,4.8034130194990645,8.316,8.316,13.202,90.0,90.0,120.0,3.702121395763699,9.071940527919926,9.071940527919876,14.402087403751676,90.0,90.0,120.0
0_Strontium_298.00_1.01_,4.196626305628419,9.745,9.745,14.53,90.0,90.0,120.0,3.910141532236083,9.977466701894691,9.977466701894684,14.87661274279411,90.0,90.0,120.0
0_Anandite_298.00_1.01_,4.302913287893126,5.439,9.509,19.878,90.0,90.0,90.0,4.01216875101879,5.567363223283123,9.733417335944017,20.34713111829791,90.0,90.0,90.0
0_Antimonselite_298.00_1.01_,5.827632271411616,11.794,11.958,11.648,90.0,90.0,90.0,5.352571281469093,12.13328914209193,12.30200708505473,11.983089022137277,90.0,90.0,90.0
0_Shortite_298.00_1.01_,2.6210982780409195,9.894,11.032,7.108,90.0,90.0,90.0,2.4576238256795038,10.108752964447966,11.271453679380423,7.262281794147622,90.0,90.0,90.0
0_Slawsonite_298.00_1.01_,3.107910567810906,8.888,9.344,8.326,90.0,90.33,90.0,2.769797449658878,9.236033255606072,9.709889147207743,8.652026652359945,90.0,90.33000000000382,90.0
0_Aerugite_298.00_1.01_,5.944807934123832,19.621,9.8105,9.8105,35.31199999999998,35.31199999999998,35.31199999999998,5.630438810499248,19.97961628944284,9.989808144721552,9.989808144721552,35.31200000000288,35.312000000002904,35.312000000002875
0_Axinite-(Mn)_298.00_1.01_,3.2956256308508274,7.1849,9.2152,8.9765,91.761,98.153,77.15,3.166054635800288,7.281631770680109,9.339266112704554,9.097352446034078,91.76099999999867,98.15299999999408,77.15000000000504
0_Laurionite_298.00_1.01_,6.220230198430922,9.6987,8.0406,14.222,90.0,90.0,90.0,5.345431462561261,10.208028648415477,8.462853284507188,14.96887040920594,90.0,90.0,90.0
0_Khanneshite_298.00_1.01_,4.08904380834786,10.579,10.579,6.5446,90.0,90.0,120.0,3.4731261151381068,11.171030938543051,11.171030938543067,6.9108544361838575,90.0,90.0,120.0
0_Jaipurite_298.00_1.01_,5.965150931104304,10.101,10.101,10.32,90.0,90.0,120.0,5.910043300168463,10.13230593940284,10.132305939402997,10.351984684153903,90.0,90.0,120.0
0_Leiteite_298.00_1.01_,4.620992671573823,9.084,5.022,17.597,90.0,90.81,90.0,4.191705744577138,9.38432952644573,5.188034223008665,18.17878100802124,90.0,90.80999999999788,90.0
0_Parvo-manganotremolite_298.00_1.01_,3.398674783200295,9.7807,18.0548,5.2928,90.0,104.19,90.0,2.5977163278056694,10.698741089808182,19.749468916158165,5.789595513627486,90.0,104.19000000000136,90.0
0_Potassic-pargasite_298.00_1.01_,3.4931881345506177,9.93,18.057,5.315999999999999,90.0,105.37,90.0,1.5568824554378444,17.55810942890305,31.928175423736388,9.399688793962598,90.0,105.37,90.0
0_Oxystannomicrolite_298.00_1.01_,8.232982582500904,10.47,10.47,10.47,90.0,90.0,90.0,7.485920891840585,10.80736888289888,10.80736888289888,10.80736888289888,90.0,90.0,90.0
0_Manganonordite-(Ce)_298.00_1.01_,3.544230359050204,14.44,5.187,19.82,90.0,90.0,90.0,3.34428548207022,14.72228720818446,5.288400536624219,20.20746069710641,90.0,90.0,90.0
0_Maricite_298.00_1.01_,3.711135846258757,6.861,8.987,10.09,90.0,90.0,90.0,3.496206920919021,6.998891433293687,9.167619488560112,10.292787430685436,90.0,90.0,90.0
0_Pentlandite_298.00_1.01_,4.99685444944999,10.03,10.03,10.03,90.0,90.0,90.0,5.30782082819004,9.830229876588104,9.830229876588104,9.830229876588104,90.0,90.0,90.0
0_Vihorlatite_298.00_1.01_,8.281865619571654,8.554,4.277,86.93,90.0,90.0,120.0,7.692208206652613,8.767347821261602,4.38367391063082,89.09814661003907,90.0,90.0,120.0
0_Dixenite_298.00_1.01_,4.369589865285083,8.233,8.233,37.499,90.0,90.0,120.0,4.184282262748811,8.353279250193031,8.353279250192996,38.04683816385175,90.0,90.0,120.0
0_Devitoite_298.00_1.01_,4.375378163950332,5.3437,11.6726,14.68,91.33700000000002,96.757,103.233,4.1207126381650605,5.451618094654607,11.908332685529722,14.976468295287791,91.33699999999956,96.75699999999502,103.23300000000474
0_Trona_298.00_1.01_,2.156952626193568,20.36,3.48,10.29,90.0,106.48,90.0,1.0876219720975724,25.738755042601586,4.399354987635178,13.00843759274886,90.0,106.4799999999926,90.0
0_Umbrianite_298.00_1.01_,2.7762510248197763,7.0618,38.42,6.5734,90.0,90.0,90.0,2.555760773499672,7.259341348273709,39.49473145666531,6.757279223249365,90.0,90.0,90.0
0_Jagowerite_298.00_1.01_,3.997158823874357,12.098,6.964,9.942,116.51,86.06000000000002,112.59,3.676233999712137,12.44043454211286,7.161116395377271,10.223408845899025,116.51000000000676,86.05999999999788,112.59000000000744
0_Holtedahlite_298.00_1.01_,2.975929286625502,11.203,11.202999999999998,9.954,90.0,90.0,120.0,2.780935099338671,11.459013060336073,11.459013060335993,10.181470677727988,90.0,90.0,120.0
0_Howardevansite_298.00_1.01_,3.89274090823023,8.198,9.773,13.302,103.82,101.99,106.74,3.6138669774346304,8.403725205720498,10.018249138266064,13.63580784172906,103.82000000000548,101.9899999999936,106.7399999999935
0_Iranite_298.00_1.01_,6.487491698391458,9.5416,11.3992,10.7465,120.47199999999997,92.47,55.531,5.867175018210803,9.866965722334728,11.78790932988587,11.112952453998314,120.47199999999792,92.4699999999882,55.53099999999669
0_Boromuscovite_298.00_1.01_,2.980240659160954,5.09,8.822,19.819,90.0,95.62,90.0,2.729109460519753,5.241617088160551,9.084783094646829,20.40935345191641,90.0,95.61999999999612,90.0
0_Bixbyite-(Fe)_298.00_1.01_,5.087563378424025,9.4126,9.4126,9.4126,90.0,90.0,90.0,4.829844166319913,9.577137146170998,9.577137146170998,9.577137146170998,90.0,90.0,90.0
0_Sanromanite_298.00_1.01_,5.112155296423372,10.5702,10.5702,6.6509,90.0,90.0,120.0,4.735644255133209,10.843393991397036,10.843393991397065,6.822797023460591,90.0,90.0,120.0
0_Carlfriesite_298.00_1.01_,5.699482705353901,12.576,11.324,9.993999999999998,90.0,115.56,90.0,5.402076484451437,12.802728418442507,11.528156537089812,10.17417842031747,90.0,115.56000000000428,90.0
0_Rustenburgite_298.00_1.01_,11.119548668750506,11.973,11.973,7.982,90.0,90.0,90.0,11.293655683454189,11.911156578383183,11.911156578383183,7.940771052255423,90.0,90.0,90.0
0_Bario-olgite_298.00_1.01_,3.5249973902836933,11.082,11.082,7.02,90.0,90.0,120.0,3.2995568041104995,11.328953352007384,11.328953352007373,7.176434987465413,90.0,90.0,120.0
0_Hexatestibiopanickelite_298.00_1.01_,8.434617580004183,11.949,11.949,10.678,90.0,90.0,120.0,8.273534692378451,12.026057287568683,12.026057287568582,10.746860801460956,90.0,90.0,120.0
0_Jacobsite_298.00_1.01_,5.175443884208723,8.4075,8.4075,8.4075,90.0,90.0,90.0,4.741964565830196,8.656277814283808,8.656277814283808,8.656277814283808,90.0,90.0,90.0
0_Bracewellite_298.00_1.01_,4.2354566691541775,8.984,9.86,8.922,90.0,90.0,90.0,4.279351124204958,8.953186498278905,9.826181976071869,8.891399147110945,90.0,90.0,90.0
0_Bonshtedtite_298.00_1.01_,3.040124631254085,8.955,10.298,6.629,90.0,90.0,90.45,2.87664458830054,9.121576089295354,10.489557852324197,6.752309089440358,90.0,90.0,90.45000000000776
0_Pumpellyite-(Mg)_298.00_1.01_,3.166095501063173,19.1129,5.8963,8.817999999999998,90.0,97.449,90.0,2.9987172417646,19.462152933952503,6.004043988325413,8.97913265760789,90.0,97.44900000000796,90.0
0_Ramsdellite_298.00_1.01_,4.8084635794194215,9.2734,8.5914,9.0438,90.0,90.0,90.0,4.458790160970361,9.50977101202179,8.8103874169866,9.27431870495437,90.0,90.0,90.0
0_Calciotantite_298.00_1.01_,7.571473275555566,12.4522,6.2261,12.28,90.0,90.0,120.0,7.341355164199055,12.580984148096558,6.290492074048246,12.407003207354965,90.0,90.0,120.0
0_Londonite_300.00_1.01_,3.2343219205467912,14.6196,7.3098,7.3098,90.0,90.0,90.0,3.118239240152743,14.798822283699108,7.399411141849554,7.399411141849554,90.0,90.0,90.0
0_Livingstonite_298.00_1.01_,4.977595750543039,30.25,4.0,21.48,90.0,104.2,90.0,4.5456502694412,31.180097953563028,4.12298815914891,22.14044641462956,90.0,104.20000000000748,90.0
0_Phase-E_298.00_1.01_,6.424832147413446,5.9402,5.9402,13.882,90.0,90.0,120.0,2.9985816983571767,7.726872672535939,7.726872672535939,18.05737962360592,90.0,90.0,120.0
0_Penfieldite_298.00_1.01_,5.911215572678277,11.393,11.393,12.072,90.0,90.0,120.0,4.448467579805064,12.53756946484001,12.53756946483995,13.28478351439906,90.0,90.0,120.0
0_Pokrovskite_298.00_1.01_,2.600793833428605,12.2396,9.3506,6.3156,90.0,96.445,90.0,2.470758375909248,12.451094782396648,9.51217416192333,6.424730727123855,90.0,96.44500000000602,90.0
0_Tetraferroplatinum_298.00_1.01_,15.100879923320392,8.1705,8.1705,11.16,90.0,90.0,90.0,14.569264747552682,8.268697663719749,8.268697663719749,11.294127155879538,90.0,90.0,90.0
0_Felbertalite_298.00_1.01_,6.948429263244937,27.637,4.0499,20.741,90.0,131.258,90.0,6.566743235527315,28.1626366223183,4.126926296512917,21.13547947257313,90.0,131.2579999999965,90.0
0_Wadeite_298.00_1.01_,3.1132054738998054,13.872,6.936,10.1822,90.0,90.0,120.0,2.939883644451298,14.139508133386116,7.0697540666931085,10.378553901078776,90.0,90.0,119.99999999999996
0_Fergusonite-(Y)_298.00_1.01_,5.630904866166304,10.32,10.32,10.89,90.0,90.0,90.0,5.257074647484691,10.559067464051804,10.559067464051804,11.142271771659336,90.0,90.0,90.0
0_Trechmannite_298.00_1.01_,4.781015025963384,13.98,13.98,9.12,90.0,90.0,120.0,4.43624229055469,14.33337870626402,14.33337870626404,9.35053031481607,90.0,90.0,120.0
0_Tugtupite_293.15_1.01_,2.3451849287184228,17.28,8.64,8.873,90.0,90.0,90.0,2.255965529354855,17.504915970831004,8.752457985415502,8.988490706549824,90.0,90.0,90.0
0_Okayamalite_298.00_1.01_,3.284333569282936,14.2496,7.1248,9.6354,90.0,90.0,90.0,3.1700548312078043,14.418829223152278,7.209414611576139,9.749830668703892,90.0,90.0,90.0
0_Nasonite_298.00_1.01_,5.628342820683288,10.08,10.08,13.27,90.0,90.0,120.0,5.258404206759412,10.31113983750636,10.31113983750641,13.574288258304644,90.0,90.0,119.99999999999996
0_Naujakasite_298.00_1.01_,2.7029538391290293,15.086,7.993,10.515,90.0,113.44,90.0,2.473287589919874,15.53952729366958,8.233291903639198,10.831110267329723,90.0,113.43999999999669,90.0
0_Dalyite_298.00_1.01_,2.866708931509636,14.742,7.73,13.824,106.23,111.45,100.0,2.729770321000433,14.984555400786324,7.857184455845779,14.051451218319976,106.2299999999926,111.45000000000395,100.0
0_Cassagnaite_298.00_1.01_,3.8954893800162425,6.066,8.908,18.995,90.0,90.0,90.0,2.9842146428588774,6.631054878461745,9.73779044796183,20.76440610227192,90.0,90.0,90.0
0_Chlorophoenicite_298.00_1.01_,3.9432467339010233,22.98,6.64,7.32,90.0,106.0,90.0,4.043835822131691,22.788219964140215,6.584585751170197,7.258910797976823,90.0,106.0,90.0
0_Georgiadesite_298.00_1.01_,6.435854045882943,13.765,7.896,10.804000000000002,90.0,102.56999999999998,90.0,5.823864858559597,14.231681253701185,8.163701792896704,11.170293081364791,90.0,102.57000000000608,90.0
0_Kufahrite_298.00_1.01_,15.574390954137735,12.7476,12.747599999999998,10.972,90.0,90.0,120.0,13.940940969140597,13.227683396105745,13.227683396105736,11.385213077133775,90.0,90.0,120.0
0_Kuannersuite-(Ce)_298.00_1.01_,4.730420609872205,9.9097,9.9097,14.8052,90.0,90.0,120.0,4.39287513804933,10.157363512857298,10.15736351285732,15.175211992346483,90.0,90.0,120.0
0_Stalderite_298.00_1.01_,4.623067652372139,19.73,9.865,10.938,90.0,90.0,90.0,4.414360588574369,20.036268391897696,10.018134195948848,11.107790353298585,90.0,90.0,90.0
0_Stillwellite-(Nd)_298.00_1.01_,5.21730560496876,6.8035,6.803499999999999,13.2974,90.0,90.0,120.0,4.593524900978204,7.098541804996013,7.0985418049960485,13.874057440692916,90.0,90.0,120.0
0_Takedaite_298.00_1.01_,3.09521832554956,8.6377,8.6377,11.849,90.0,90.0,120.0,2.975778196636145,8.75176665096033,8.75176665096036,12.005474032118444,90.0,90.0,120.0
0_Almeidaite_298.00_1.01_,5.074274457790485,10.4359,10.435899999999998,21.0471,90.0,90.0,120.0,4.736806874431365,10.678102781965972,10.678102781966148,21.535574034086103,90.0,90.0,119.99999999999996
0_Tashelgite_298.00_1.01_,3.65595083650801,5.6973,17.1823,23.5718,90.0,90.0,90.0,3.5220320612591545,5.768619199048804,17.397389230655964,23.86687343761752,90.0,90.0,90.0
0_Aeschynite-(Y)_298.00_1.01_,7.370171178681984,10.862,7.483,10.3,90.0,90.0,90.0,6.566284147933976,11.288411466254326,7.776761462159887,10.70434893227943,90.0,90.0,90.0
0_Jorgensenite_298.00_1.01_,4.1270991720475605,16.059,10.974,7.277,90.0,101.7,90.0,3.809946670753397,16.492916524586615,11.270519082185167,7.473625602429572,90.0,101.7000000000082,90.0
0_Kaolinite_298.00_1.01_,2.5695380413979505,5.148,8.92,14.535,90.0,100.2,90.0,2.270238104769845,5.365196313070565,9.29633859995926,15.148237841973742,90.0,100.20000000000812,90.0
0_Arsenosulvanite_298.00_1.01_,4.582617883940864,10.538,10.538,10.538,90.0,90.0,90.0,4.424158326671747,10.662381791404703,10.662381791404703,10.662381791404703,90.0,90.0,90.0
0_Sodicgedrite_298.00_1.01_,3.296594052922853,18.601,17.839,5.284,90.0,90.0,90.0,3.183099311235167,18.819561201723733,18.04860772418416,5.346086844250717,90.0,90.0,90.0
0_Shcherbinaite_298.00_1.01_,3.3994020551489137,11.48,8.72,7.1,90.0,90.0,90.0,3.1777190807193727,11.741030435294244,8.918273989178013,7.261438683849178,90.0,90.0,90.0
0_Tantite_298.00_1.01_,8.582803682680037,7.62,3.81,35.764,90.0,90.0,90.0,7.827311584952571,7.857948792733423,3.928974396366712,36.880797982062646,90.0,90.0,90.0
0_Argesite_298.00_1.01_,2.355226218108111,13.093,13.092999999999998,102.682,90.0,90.0,120.0,1.2878973739925128,16.198670104592676,16.19867010459258,127.03825278238595,90.0,90.0,120.0
0_Natroapophyllite_298.00_1.01_,2.377844835026041,8.875,8.881,15.79,90.0,90.0,90.0,2.2517053248969354,9.037803935749324,9.043914000381912,16.079653424842927,90.0,90.0,90.0
0_Acanthite_298.00_1.01_,7.25621515108296,8.46,13.82,15.74,90.0,99.57999999999998,90.0,6.498164590895654,8.777259701436845,14.338265847973735,16.330268049718264,90.0,99.58000000000496,90.0
0_Metanatrolite_548.00_1.01_,2.732517842907451,16.277,17.045,6.434,90.0,90.0,90.08,2.1635700649118914,17.596665745715512,18.42693172179888,6.955639700677838,90.0,90.0,90.08000000000378
0_Osbornite_298.00_1.01_,5.410744638519016,8.47,8.47,8.47,90.0,90.0,90.0,5.306227339313667,8.525252615673024,8.525252615673024,8.525252615673024,90.0,90.0,90.0
0_Nacrite_298.00_1.01_,2.557428036012026,5.16,8.93,28.65999,90.0,91.72,90.0,2.3074124421514752,5.34012285149366,9.241724237178062,29.66043944236057,90.0,91.71999999998832,90.0
0_Formanite-(Y)_298.00_1.01_,7.569415322123647,10.584,10.902,10.22,90.0,96.44,90.0,7.241365757948891,10.741490478464932,11.064222335244148,10.372074139258473,90.0,96.44000000000212,90.0
0_Dansite-(Fe)_298.00_1.01_,2.607565566062863,15.882,15.882,15.882,90.0,90.0,90.0,2.3978812049743032,16.332301552021224,16.332301552021224,16.332301552021224,90.0,90.0,90.0
0_Ximengite_298.00_1.01_,5.577539330580308,6.966,13.932,12.92,90.0,90.0,120.0,5.308698028835922,7.081695107503252,14.16339021500642,13.134582369931442,90.0,90.0,120.0
0_Cuprokalininite_298.00_1.01_,4.156876148561093,9.814,9.814,9.814,90.0,90.0,90.0,4.094615247678149,9.8634967142833,9.8634967142833,9.8634967142833,90.0,90.0,90.0
0_Clinoatacamite_298.00_1.01_,3.722283915807123,12.288,13.61,9.112,90.0,99.55,90.0,4.192519656509942,11.810680588633144,13.081328353783954,8.758050254201404,90.0,99.5499999999919,90.0
0_Wittichenite_298.00_1.01_,6.107915128140818,7.723,10.395,13.432,90.0,90.0,90.0,6.00054813247987,7.768826247676211,10.456681191841676,13.511701949862251,90.0,90.0,90.0
0_Claringbullite_298.00_1.01_,5.013633713408838,13.3466,6.6733,9.185,90.0,90.0,120.0,3.685262225902426,14.794772916133631,7.39738645806678,10.181618482211809,90.0,90.0,120.0
0_Pseudowollastonite-4A_298.00_1.01_,2.886689414204477,6.853,11.895,19.674000000000003,90.12,90.55,90.0,2.792743912165969,6.92900983309463,12.026933016877466,19.89221354973053,90.11999999999618,90.54999999999224,90.0
0_Burnsite_298.00_1.01_,3.849890354430457,8.7805,8.780499999999998,15.521,90.0,90.0,120.0,3.659193900733249,8.930520101330131,8.93052010133023,15.786185580860623,90.0,90.0,120.0
0_Rhodostannite_298.00_1.01_,5.171709369678363,14.61,7.305,10.33,90.0,90.0,90.0,4.6545418273082735,15.132372786807208,7.566186393403604,10.699343661034794,90.0,90.0,90.0
0_Belovite-(La)_298.00_1.01_,4.16559143052028,9.6641,9.6641,14.365,90.0,90.0,120.0,3.970184896563675,9.82015394751029,9.820153947510144,14.596963137383126,90.0,90.0,120.0
0_Roumaite_298.00_1.01_,3.7167203098894537,7.473,11.294,18.777999999999995,90.0,101.6,90.0,3.424924350929764,7.679515037936076,11.606107699511744,19.2969267205088,90.0,101.59999999999056,90.0
0_Satterlyite_298.00_1.01_,3.9602085580479343,11.355,11.355,5.0394,90.0,90.0,120.0,3.75066017598426,11.562714853019674,11.56271485301976,5.131584784703393,90.0,90.0,120.0
0_Berndtite-2T_298.00_1.00_,4.504672367640728,10.914,10.914,11.76,90.0,90.0,120.0,4.106160118632201,11.25638327030445,11.25638327030455,12.128923149970754,90.0,90.0,120.0
0_Hematophanite_298.00_1.01_,8.186085277801686,7.84,7.84,15.31,90.0,90.0,90.0,7.715403597690098,7.99633646734833,7.99633646734833,15.615294810599666,90.0,90.0,90.0
0_Hydroxylclinohumite_298.00_1.01_,3.1500258073901173,4.7441,10.2501,13.6635,100.786,90.0,90.0,3.0421228269179386,4.799546584914993,10.36989786261587,13.823191914796258,100.78600000000796,90.0,90.0
0_Hydroniumpharmacosiderite_298.00_1.01_,2.873787981741096,15.964,7.982,7.982,90.0,90.0,90.0,2.687662398916641,16.3250585218238,8.1625292609119,8.1625292609119,90.0,90.0,90.0
0_Thoreaulite_298.00_1.01_,8.509535664083225,17.14,9.73,5.548,90.0,91.0,90.0,7.914683347075144,17.559714212079133,9.968262501956213,5.68385615219456,90.0,91.0,90.0
0_Ferrocolumbite_298.00_1.01_,5.397592981525776,14.2877,5.7363,10.1122,90.0,90.0,90.0,5.006788029165675,14.650220951556896,5.881846794404591,10.368776241545795,90.0,90.0,90.0
0_Uranosphaerite_298.00_1.01_,7.716234537641046,15.118,7.811,7.693,90.0,92.88,90.0,7.404748998121667,15.3274425216241,7.919212431300879,7.799577676865639,90.0,92.88000000000385,90.0
0_Feruvite_298.00_1.01_,3.314925771532236,16.012,16.012,7.245,90.0,90.0,120.0,3.173730279319284,16.246047277860278,16.24604727786032,7.350900107925249,90.0,90.0,120.0
0_Darapiosite_298.00_1.01_,2.6286751747732064,10.262,10.262,14.307,90.0,90.0,120.0,2.652564738607592,10.231113831792635,10.231113831792692,14.263939348222546,90.0,90.0,119.99999999999996
0_Edenharterite_298.00_1.01_,5.127591722820361,47.453,15.476,5.847,90.0,90.0,90.0,4.561903919514561,49.34079740202911,16.09167345781728,6.079608083991873,90.0,90.0,90.0
0_Vayrynenite_298.00_1.01_,3.2466787910598205,5.4044,14.5145,9.4104,90.0,102.79800000000002,90.0,3.068956250453283,5.5067933010887335,14.789495849428755,9.588692117638384,90.0,102.79800000000688,90.0
0_Palladosilicide_298.00_1.01_,9.566558955287377,12.992,12.992,6.866,90.0,90.0,120.0,9.093950170478932,13.213292775216612,13.21329277521658,6.9829485987251125,90.0,90.0,120.0
0_Magnesiodumortierite_298.00_1.01_,3.2958749638375755,11.91,20.4,4.73,90.0,90.0,90.0,3.182598994841684,12.04967053952102,20.63923417348696,4.785469492185959,90.0,90.0,90.0
0_Paratacamite_298.00_1.01_,3.701215966067021,13.654,13.653999999999998,14.041,90.0,90.0,120.0,4.162676083373731,13.12988759858244,13.129887598582364,13.502032501222676,90.0,90.0,120.0
0_Medaite_298.00_1.01_,3.742718731097246,6.712,28.948,7.578,90.0,95.4,90.0,3.574124034151808,6.815941340499237,29.39628574564509,7.69535212728003,90.0,95.40000000000852,90.0
0_Magnussonite_298.00_1.01_,6.101210947666512,19.68,19.68,19.68,90.0,90.0,90.0,3.844789942050496,22.963212853977595,22.963212853977595,22.963212853977595,90.0,90.0,90.0
0_Podlesnoite_298.00_1.01_,3.614103818489082,12.501,5.846,9.443,90.0,90.0,90.0,3.392292443179664,12.767806633241518,5.970770144622914,9.64454027979375,90.0,90.0,90.0
0_Maleevite_298.00_1.01_,3.788351119406271,8.141,8.176,9.038,90.0,90.0,90.0,3.5943309359702167,8.284967125265768,8.320586072493864,9.197829858512751,90.0,90.0,90.0
0_Todorokite_298.00_1.01_,3.779346823679688,9.764,8.5248,9.551,90.0,94.06,90.0,3.570225401955422,9.951066866901115,8.688125238320263,9.733986035003246,90.0,94.05999999999788,90.0
0_Ferro-hornblende_298.00_1.01_,3.516537755828148,9.984,18.223,5.327,90.0,105.05,90.0,3.405353334844666,10.091530383048228,18.4192666436584,5.384373232221292,90.0,105.04999999999298,90.0
0_Ericssonite_298.00_1.01_,4.39054669181804,20.23,6.979,5.392,90.0,90.0,90.0,4.228725615998298,20.48486184636505,7.066922927621382,5.459929563796317,90.0,90.0,90.0
0_Theoparacelsite_298.00_1.01_,5.431081063005071,8.3212,8.8131,9.3288,90.0,90.0,90.0,4.2805936360469525,9.0093067556209,9.541883546599475,10.100228436023306,90.0,90.0,90.0
0_Ellisite_298.00_1.01_,7.045089914411292,11.9934,11.9934,11.9934,105.87,105.87,105.87,5.411600188941033,13.110222031082207,13.110222031082122,13.110222031082314,105.86999999999604,105.86999999999604,105.86999999999604
0_Vesuvianite_298.00_1.01_,3.630543801224171,15.532,15.532,11.776,90.0,90.0,90.0,3.0511444833057726,16.460172560920828,16.460172560920828,12.479718779126998,90.0,90.0,90.0
0_Davidsmithite_298.00_1.01_,2.946271675994477,9.982,9.981999999999998,8.364,90.0,90.0,120.0,2.595056075544244,10.415273379946674,10.41527337994653,8.72704333298679,90.0,90.0,120.0
0_Leucosphenite_298.00_1.01_,3.186286243104423,9.814,16.851,7.209999999999999,90.0,93.35,90.0,2.875119130992684,10.156116509375122,17.438426665934426,7.4613409448332995,90.0,93.3499999999918,90.0
0_Menyailovite_298.00_1.01_,2.2022398484804997,16.71,16.71,16.71,90.0,90.0,90.0,2.074737674784299,17.045664346243065,17.045664346243065,17.045664346243065,90.0,90.0,90.0
0_Paracelsian_298.00_1.01_,3.3427203098171563,9.072,9.588,8.577,90.0,90.20999999999998,90.0,3.200958057907491,9.204036226166398,9.727546223157416,8.701831868587906,90.0,90.2100000000075,90.0
0_Magneiosadanagaite_298.00_1.01_,3.618785099018272,9.857,17.899,5.318,90.0,105.36,90.0,0.9964979939807856,18.92989109528189,34.37416259657609,10.212961432962269,90.0,105.36,90.0
0_Plumbomicroclite_298.00_1.01_,9.989529477489356,10.571,10.571,10.571,90.0,90.0,90.0,9.248667460921302,10.846074727813876,10.846074727813876,10.846074727813876,90.0,90.0,90.0
0_Mangan-neptunite_298.00_1.01_,3.2284474010734225,16.4821,12.5195,10.0292,90.0,115.474,90.0,3.101990709553508,16.703146734729966,12.68740303392484,10.163704821106268,90.0,115.4739999999969,90.0
0_Philrothite_298.00_1.01_,4.563430384703789,8.013,24.829,11.762,90.0,132.83999999999995,90.0,3.9877173942315296,8.382684672260229,25.97450115157253,12.304647087872878,90.0,132.84000000000137,90.0
0_Bukovite_298.00_1.01_,7.504852533271678,11.928,7.952,13.7,90.0,90.0,90.0,7.29104870300238,12.043568320621764,8.029045547081257,13.832736920901867,90.0,90.0,90.0
0_Realgar_298.00_1.01_,3.555235190201404,9.327,13.563,13.18,90.0,106.46,90.0,1.978702708694472,11.474255286689504,16.6854641849866,16.214290198195158,90.0,106.46000000000754,90.0
0_Pseudolyonsite_298.00_1.01_,4.70756602992818,12.539,8.0195,6.362,90.0,111.96,90.0,4.5343419672604615,12.696720584998308,8.12037249632284,6.442023794701198,90.0,111.96000000000534,90.0
0_Schultenite_298.00_1.01_,5.944008302284869,9.86,6.772,11.718,90.0,96.07,90.0,4.578710782115129,10.75905705707515,7.389486246502333,12.786473691156806,90.0,96.07000000000602,90.0
0_Brookite_298.00_1.01_,4.130721706429787,9.174,10.898,10.276,90.0,90.0,90.0,3.978971798275224,9.289182731526822,11.034828145648351,10.405018721295916,90.0,90.0,90.0
0_Schafarzikite_298.00_5000.00_,5.5637967282600975,8.5758,8.5758,11.7966,90.0,90.0,90.0,5.189075704614504,8.777520465846033,8.777520465846033,12.07408031057154,90.0,90.0,90.0
0_Beraunite_298.00_1.01_,2.9346441796662224,20.76,5.154,19.248,90.0,93.54999999999998,90.0,2.730740397228788,21.264548298907066,5.2792621354800575,19.715800850547453,90.0,93.54999999999212,90.0
0_Hedenbergite_297.15_1.01_,3.656669775193496,9.845,9.024,10.49,90.0,104.74,90.0,3.488565880327773,10.000680520986023,9.166697919896192,10.655880006616988,90.0,104.73999999999354,90.0
0_Hellandite-(Y)_298.00_1.01_,3.5068096499090884,18.99,4.715,10.3,90.0,111.4,90.0,3.401336758690084,19.184333960398583,4.763250901699835,10.40540493902605,90.0,111.40000000001064,90.0
0_Hydroxyl-herderite_298.00_1.01_,2.950952887277112,9.789,7.661,9.608,90.0,90.02,90.0,2.8283836747930198,9.92844327955435,7.770130142472744,9.744864953515169,90.0,90.02000000000538,90.0
0_Berndtite_298.00_1.00_,4.504672367640728,10.914,10.914,11.76,90.0,90.0,120.0,4.106538587155388,11.256036926359132,11.256036926358956,12.128549959133345,90.0,90.0,120.0
