Filename,Exp_Density (g/cm³),Exp_a (Å),Exp_b (Å),Exp_c (Å),Exp_alpha (°),Exp_beta (°),Exp_gamma (°),Sim_Density (g/cm³),Sim_a (Å),Sim_b (Å),Sim_c (Å),Sim_alpha (°),Sim_beta (°),Sim_gamma (°)
0_Oneillite_298.00_1.01_,3.31991365552521,14.2084,14.2084,29.959,90.0,90.0,120.0,3.0199241522407787,14.664375241448385,14.664375241448472,30.92044268591487,90.0,90.0,120.0
0_Orpiment_298.00_1.01_,3.494072565659725,11.475,9.577,12.768,90.0,90.68,90.0,3.132728004366245,11.900722616453878,9.93230679719207,13.24169292957581,90.0,90.67999999999404,90.0
0_Argentotetrahedrite-(Fe)_298.00_1.01_,4.739864637488355,10.53,10.53,10.53,90.0,90.0,90.0,4.940686013237382,10.385394183498834,10.385394183498834,10.385394183498834,90.0,90.0,90.0
0_Nalivkinite_298.00_1.01_,3.36401698651079,5.3745,11.9299,11.6509,113.325,94.524,103.08,3.1801686844651607,5.476188941084775,12.15562125746537,11.871342400909054,113.32500000000312,94.52399999999082,103.0800000000052
0_Negevite_298.00_1.01_,4.894393244384257,10.9412,10.9412,10.9412,90.0,90.0,90.0,4.80176629840823,11.011198614632749,11.011198614632749,11.011198614632749,90.0,90.0,90.0
0_Oftedalite_298.00_1.01_,2.589810090305825,10.097,10.097,13.991,90.0,90.0,120.0,2.417992025842893,10.330737143190625,10.330737143190692,14.31488000102804,90.0,90.0,119.99999999999996
0_Tangeite_298.00_1.01_,3.860556969743664,11.672,7.43,9.347,90.0,90.0,90.0,3.667242266013916,11.873680768714037,7.558383148692998,9.508507037797154,90.0,90.0,90.0
0_Stavelotite-(La)_298.00_1.01_,4.626424012622442,11.525,11.525,33.347,90.0,90.0,120.0,4.355304944282478,11.759375053138667,11.759375053138603,34.02515226872156,90.0,90.0,120.0
0_Stibiocolumbite_298.00_1.01_,7.526356484477492,11.114,9.864,11.808,90.0,90.0,90.0,7.158783226827918,11.301109624183113,10.030065262996349,12.00679345351386,90.0,90.0,90.0
0_Gillespite_298.00_1.01_,3.429354085453815,7.495,7.495,16.05,90.0,90.0,90.0,3.2337517379891354,7.64320065029199,7.64320065029199,16.367360965602114,90.0,90.0,90.0
0_Clintonite-1M_298.00_1.01_,3.042404046506512,10.4074,9.0126,9.8145,90.0,100.26,90.0,2.8117530125248096,10.684584071247365,9.252635855307204,10.075893149802669,90.0,100.26000000000631,90.0
0_Glaucophane_298.00_1.01_,2.980451322401935,9.541,17.74,5.295,90.0,103.67,90.0,2.8483188632034664,9.68633685821034,18.010231198475392,5.375658071923679,90.0,103.66999999999508,90.0
0_Kozoite-(Sm)_298.00_1.01_,5.058177469358778,14.2776,9.8302,8.4717,90.0,90.0,90.0,5.083068475988426,14.254609021172218,9.814370594492573,8.45805816416373,90.0,90.0,90.0
0_Chlorellestadite_298.00_1.01_,3.340245578571923,9.6773,9.6773,13.717,90.0,90.0,120.0,2.530265854307072,10.618143586631447,10.618143586631533,15.050590100319884,90.0,90.0,120.0
0_Fluoro-ferri-magnesiokatophori_298.00_1.01_,3.3007604150134937,9.808,17.993,5.284000000000001,90.0,104.54,90.0,2.769467709217384,10.404468470305355,19.08723503122003,5.605343739507888,90.0,104.53999999999164,90.0
0_Cupromolybdite_298.00_1.01_,4.565580767487727,7.6638,6.867,14.5554,90.0,90.0,90.0,4.3348719750032485,7.797512016084807,6.986810069998491,14.80935128773214,90.0,90.0,90.0
0_Cechite_298.00_1.01_,5.979779388473838,7.605,9.435,12.198,90.0,90.0,90.0,5.820559098201104,7.673754598303456,9.520299097303386,12.308278578580545,90.0,90.0,90.0
0_Lacroixite_298.00_1.01_,3.3279642464058417,12.828,8.207,6.885,90.0,115.47,90.0,3.2899360264106727,12.877289930617684,8.238534335873041,6.911454721881998,90.0,115.46999999998498,90.0
0_Spertiniite_298.00_1.01_,3.9489226688184416,5.8942,10.593,10.5128,90.0,90.0,90.0,3.633490695592774,6.060168221720499,10.891276504476492,10.808818241882449,90.0,90.0,90.0
0_Tedhadleyite_298.00_1.01_,9.29766426641516,14.0294,11.8508,12.5985,115.583,82.575,100.619,8.291292150666996,14.576057447444033,12.312568007054294,13.089402237559788,115.58299999999392,82.57500000000738,100.61900000000516
0_Senandorite_298.00_1.01_,5.449090559694828,13.005,19.155,25.62199,90.0,90.0,90.0,5.055575866765008,13.33426399826022,19.63997131000946,26.2706942576532,90.0,90.0,90.0
0_Fluorite_298.00_0.00_,3.18055239116118,10.9262,10.9262,10.9262,90.0,90.0,90.0,3.027936768940392,11.106805615320038,11.106805615320038,11.106805615320038,90.0,90.0,90.0
0_Cementite_298.00_1.01_,7.730618232393282,9.036,10.138,6.736,90.0,90.0,90.0,7.110033680964216,9.29165153344287,10.424829929840987,6.926578655297822,90.0,90.0,90.0
0_Fluoro-pargasite_298.00_1.01_,3.7431740114859657,9.82,17.896,5.294,90.0,105.29999999999998,90.0,2.5676237987815163,11.14646859331514,20.3133606869622,6.0091043516303735,90.0,105.29999999999308,90.0
0_Jervisite_298.00_1.01_,3.2111204543671867,9.8438,9.0439,10.708,90.0,107.215,90.0,3.074217882408682,9.98782553902681,9.176222128893798,10.864669728346673,90.0,107.21500000000948,90.0
0_Crocoite_298.00_1.01_,6.119497211342737,14.24,7.43,13.58,90.0,102.42000000000002,90.0,5.615262577560423,14.65439194617696,7.646217146074077,13.975185577884949,90.0,102.41999999999472,90.0
0_Gladite_298.00_1.01_,6.903494608303395,4.0044,33.575,11.48,90.0,90.0,90.0,6.557656125093362,4.073637947497083,34.15552744161729,11.67849456529461,90.0,90.0,90.0
0_Chromio-pargasite_298.00_1.01_,3.0480951936200613,9.9176,18.0057,5.2865,90.0,105.39499999999998,90.0,2.871107735669316,10.117388673231648,18.368422323304777,5.392995807558129,90.0,105.3950000000073,90.0
0_Clinoptilolite-Na_298.00_1.01_,3.097506340432139,17.64,17.94,7.404999999999999,90.0,116.53,90.0,2.415453818063681,19.1724312471446,19.498493003048377,8.048291008225972,90.0,116.53000000001514,90.0
0_Katoite_298.00_1.00_,2.5304612687810217,12.5695,12.5695,12.5695,90.0,90.0,90.0,2.4148221834139685,12.767093046190118,12.767093046190118,12.767093046190118,90.0,90.0,90.0
0_Xanthiosite_298.00_1.01_,5.375004483581196,5.764,9.559,10.194,90.0,92.95,90.0,5.11681244078838,5.859378465443543,9.717175355859526,10.362682872437562,90.0,92.95000000000783,90.0
0_Wurtzite-15R_298.00_1.01_,4.0753221203781855,7.66,3.83,46.87999,90.0,90.0,120.0,3.961065808236353,7.732960904104261,3.866480452052127,47.32651825780723,90.0,90.0,120.0
0_Nantokite_298.00_1.01_,4.1626597698181,10.8114,10.8114,10.8114,90.0,90.0,90.0,3.163049047439818,11.88186217002443,11.88186217002443,11.88186217002443,90.0,90.0,90.0
0_Onoratoite_298.00_1.01_,5.497274592242975,19.047,8.106,10.318,90.0,110.25,90.0,4.741978024701543,20.01060296766425,8.516089024827336,10.839995874434775,90.0,110.25,90.0
0_Ashburtonite_298.00_1.01_,4.63789941021687,14.234,14.234,6.103,90.0,90.0,90.0,4.657445819446613,14.214121202277395,14.214121202277395,6.094476724567928,90.0,90.0,90.0
0_Microsommite_293.00_1.01_,4.197318099051436,12.784,12.784,5.346,90.0,90.0,120.0,2.0859935961421323,16.170781351711803,16.170781351711764,6.762280749863199,90.0,90.0,120.0
0_Murchisite_298.00_1.01_,4.211953110147253,11.964,11.964,11.509,90.0,90.0,120.0,4.201694536324934,11.973765069110213,11.973765069110296,11.51839369612086,90.0,90.0,119.99999999999996
0_Arctite_298.00_1.01_,3.163202666059,28.732,14.366,14.366,28.579999999999995,28.579999999999995,28.579999999999995,3.005275690175347,29.226863679117056,14.613431839558425,14.613431839558428,28.580000000000076,28.580000000000076,28.580000000000076
0_Nuffieldite_298.00_1.01_,7.372139992410924,14.4949,21.4195,4.042,90.0,90.0,90.0,6.799196828443774,14.89153957908804,22.005624875940818,4.152605604638427,90.0,90.0,90.0
0_Neptunium-alpha_298.00_1.01_,20.47602228400109,9.446,9.774,13.326,90.0,90.0,90.0,20.809816247945346,9.395263041105116,9.721501266542516,13.254422537133845,90.0,90.0,90.0
0_Nalipoite_298.00_1.01_,2.588063183378865,6.884,9.976,9.854,90.0,90.0,90.0,2.454115820267166,7.007059530257275,10.154332637107414,10.030151744793162,90.0,90.0,90.0
0_Atheneite_298.00_1.01_,10.22044747933028,13.626,13.625999999999998,6.9784,90.0,90.0,120.0,9.769065499823157,13.832747472253944,13.832747472253867,7.084283352442181,90.0,90.0,120.0
0_Sternbergite_298.00_1.01_,4.291967418438415,13.23,11.639,12.693,90.0,90.0,90.0,4.570873705004183,12.955513555942556,11.397522469963311,12.429654842447272,90.0,90.0,90.0
0_Stefanweissite_298.00_1.01_,4.794522002711897,12.527951,7.304224,11.426725,90.0,100.602,90.0,4.409311396760888,12.882732696844249,7.511073865939763,11.750320844593526,90.0,100.60200000000982,90.0
0_Tantalaeschynite-(Tb)_298.00_1.01_,5.463681078487056,10.977,7.414,10.476,90.0,90.0,90.0,5.4090950980778505,11.013852641417436,7.438890724557646,10.511170654230616,90.0,90.0,90.0
0_Telluronevskite_298.00_1.01_,8.27782020871745,12.792000000000002,8.528,23.25,90.0,90.0,120.0,7.601749389836192,13.16073023110694,8.773820154071268,23.92018276057228,90.0,90.0,120.0
0_Cebaite-(La)_298.00_1.01_,4.698076242072936,21.47198,5.098,13.324999999999998,90.0,94.96,90.0,4.431678743534292,21.893998211520984,5.198197971604642,13.586894462854309,90.0,94.96000000000818,90.0
0_Kutinaite_298.00_1.01_,8.890206116504434,11.78079,11.78079,11.78079,90.0,90.0,90.0,8.257859489323453,12.07419121175426,12.07419121175426,12.07419121175426,90.0,90.0,90.0
0_Fluorophlogopite_298.00_1.01_,2.882525973277564,10.616,9.183,10.139,90.0,100.07,90.0,2.7852939786842468,10.738212946705774,9.288716040844005,10.25572165284956,90.0,100.07000000000605,90.0
0_Cuprostibite_298.00_1.01_,8.459293595263723,12.0018,8.0012,12.2086,90.0,90.0,90.0,8.229562366393877,12.112475131502368,8.074983421001738,12.32118214688283,90.0,90.0,90.0
0_Krettnichite_298.00_1.01_,4.846476838438369,9.2953,12.5788,7.6906,90.0,118.06799999999998,90.0,4.586216508039176,9.46798275796658,12.812481739794356,7.833471560726161,90.0,118.06800000000824,90.0
0_Chlorite_298.00_1.01_,2.560973123428941,5.335,9.24,28.735,90.0,90.0,90.0,2.482504281842711,5.390956027937525,9.336913532922624,29.03638640352092,90.0,90.0,90.0
0_Glaukosphaerite_298.00_1.01_,4.1493497852100365,12.0613,9.3653,6.272200000000001,90.0,98.08499999999998,90.0,4.048422366155072,12.161210449755192,9.442877983724172,6.324156117744772,90.0,98.0850000000086,90.0
0_Cryptomelane_298.00_1.01_,7.0059262899812165,9.956,5.741,9.706,90.0,90.95,90.0,3.95073125976712,12.054019945156831,6.95079635447425,11.751337644404604,90.0,90.95000000000778,90.0
0_Gillardite_298.00_1.01_,3.753680669605628,6.8364,6.836399999999999,13.8459,90.0,90.0,120.0,3.587992592943124,6.940080063506652,6.940080063506661,14.055885341891488,90.0,90.0,120.0
0_Melanostibite_298.00_1.01_,6.607387360271988,5.226,10.451999999999998,14.325,90.0,90.0,120.0,5.62658135922515,5.5136495077195145,11.027299015439002,15.11347669308894,90.0,90.0,120.0
0_Lindgrenite_298.00_1.01_,4.28497937572156,5.61,14.03,10.8,90.0,98.38,90.0,4.291179425992473,5.607364572946601,14.023409083500928,10.79492645059241,90.0,98.38000000000388,90.0
0_Cadmoselite_298.00_1.01_,5.665046118050508,12.897000000000002,12.896999999999998,14.02,90.0,90.0,120.0,5.349261348244824,13.146099666505206,13.146099666505172,14.290789898767391,90.0,90.0,120.0
0_Briartite_298.00_1.01_,4.277106301350488,10.65,10.65,10.51,90.0,90.0,90.0,4.20086120546253,10.714055402056816,10.714055402056816,10.573213359212806,90.0,90.0,90.0
0_Lyonsite_298.00_1.01_,4.456204310200569,10.296,17.207,4.91,90.0,90.0,90.0,4.144662006426083,10.547856798649118,17.627911027035037,5.030106534709415,90.0,90.0,90.0
0_Parakeldyshite_298.00_1.01_,3.895301826872381,6.617,8.813,10.852,87.25999999999999,85.68,71.74999999999999,2.7607566666609835,7.423823445186579,9.887585918456963,12.175205081935005,87.26000000000589,85.67999999999411,71.75
0_Manganiandrosite-(La)_298.00_1.01_,4.436302301331318,8.896,11.412,10.083,90.0,113.88,90.0,4.254967174322936,9.02064647500614,11.571899457370527,10.224278148323586,90.0,113.880000000004,90.0
0_Pinalite_298.00_1.01_,7.815801560166371,11.073,13.067,11.234,90.0,90.0,90.0,7.207059894375775,11.376540800903232,13.42520171998578,11.54195424522232,90.0,90.0,90.0
0_Picotpaulite_298.00_1.01_,5.179795557929456,18.166,10.754,10.824,90.0,90.0,90.0,5.334078481007664,17.989322616058526,10.649409634101774,10.718728833877377,90.0,90.0,90.0
0_Tisinalite_298.00_1.01_,3.030317258036487,10.036,10.035999999999998,12.876,90.0,90.0,120.0,2.9160751587833924,10.1654296031479,10.165429603148072,13.042055756290717,90.0,90.0,120.0
0_Thorium_298.00_1.01_,11.726654667811957,15.2529,15.2529,10.1686,90.0,90.0,90.0,11.832456772162702,15.207307073250536,15.207307073250536,10.138204715500295,90.0,90.0,90.0
0_Vastmanlandite-(Ce)_298.00_1.01_,4.991265649688809,8.939,5.706,15.855,90.0,94.58,90.0,4.238025448049375,9.441131605202024,6.026523877310996,16.745624969289583,90.0,94.58000000000438,90.0
0_Ferro-axinite_298.00_1.01_,3.335406773530164,7.1437,9.1898,8.9529,91.857,98.188,77.35899999999998,3.1890907491079434,7.2513487758236606,9.328281559984886,9.087811701929166,91.8570000000057,98.1880000000093,77.35899999999704
0_Hatrurite_1473.15_1.01_,5.568421239871589,7.135,7.135,25.586,90.0,90.0,120.0,1.0491932407986264,12.72508714327323,12.72508714327328,45.63196631363497,90.0,90.0,119.99999999999996
0_Ekanite_298.00_1.01_,3.412338369933068,7.483,7.483,14.893,90.0,90.0,90.0,3.292597811995368,7.572643128190658,7.572643128190658,15.071411747713984,90.0,90.0,90.0
0_Hendricksite_298.00_1.01_,2.7765942542792463,10.68,9.254,10.234999999999998,90.0,100.07,90.0,2.783254598148193,10.67148961657145,9.246625928066912,10.226844215881115,90.0,100.07000000000605,90.0
0_Erythrosiderite_15.00_1.00_,2.4108331574713806,13.452,9.631,14.006,90.0,90.0,90.0,2.22731759400872,13.811988788494832,9.888735059618948,14.380814374937671,90.0,90.0,90.0
0_Hydrohalloysite-10A_298.00_1.01_,2.029490112176341,10.4,8.92,10.25,90.0,100.0,90.0,2.097828010085317,10.28741204631016,8.823434178181378,10.1390359110268,90.0,100.0,90.0
0_Ferrorhodsite_298.00_1.01_,5.426357090830634,9.846,9.846,9.846,90.0,90.0,90.0,5.639046679203365,9.720660005239452,9.720660005239452,9.720660005239452,90.0,90.0,90.0
0_Retzian-(Ce)_298.00_1.01_,4.53454699843926,11.34,12.03,9.726,90.0,90.0,90.0,4.795577832809292,11.13052220026538,11.807776196577748,9.54633676541282,90.0,90.0,90.0
0_Sederholmite_298.00_1.01_,7.352629651698303,10.9839,10.9839,10.7124,90.0,90.0,120.0,7.352170922626125,10.984136289189806,10.984136289189689,10.712630448594473,90.0,90.0,120.0
0_Proto-anthophyllite_298.00_1.01_,2.9959490663086634,9.3553,17.9308,5.3117,90.0,90.0,90.0,2.7950968436634263,9.574286479527435,18.350519599276545,5.436034920665924,90.0,90.0,90.0
0_Ahrensite_298.00_1.01_,4.848963033187526,8.234,8.234,8.234,90.0,90.0,90.0,4.643796606907339,8.353528333336232,8.353528333336232,8.353528333336232,90.0,90.0,90.0
0_Schlemaite_298.00_1.01_,10.655321941601414,9.5341,8.2008,10.2546,90.0,100.066,90.0,7.382743156921494,10.776340684447373,9.269319042701012,11.590717863535378,90.0,100.06599999999447,90.0
0_Allantoin_232.00_1.01_,1.7307845503139074,8.0004,5.1487,14.7501,90.0,92.908,90.0,1.5469901708088645,8.305849567740228,5.345273694993231,15.31324830122555,90.0,92.9079999999966,90.0
0_Herderite_298.00_1.01_,3.0396509891222823,9.7446,7.6769,9.5266,90.0,90.667,90.0,2.9249808031725912,9.870337296840194,7.775957185940105,9.649524381921877,90.0,90.6670000000034,90.0
0_Ice_298.00_1.01_,1.0255757515439006,9.026,9.026,7.355,90.0,90.0,120.0,0.555198171221545,11.104196639152915,11.104196639152963,9.048456268665015,90.0,90.0,120.0
0_Deerite_298.00_1.01_,3.829078448704536,10.786,18.88,9.564,90.0,107.45,90.0,3.769487080844742,10.842561577421408,18.979006358401527,9.614153432825743,90.0,107.45000000000584,90.0
0_Ferrokinoshitalite_298.00_1.01_,4.067743125069804,10.778,9.337,10.054,90.0,100.53,90.0,3.995869243420497,10.842532503238557,9.392904618921824,10.114197605080758,90.0,100.53000000001312,90.0
0_Dufrenoysite_298.00_1.01_,5.655231328052455,7.9,25.74,8.37,90.0,90.35,90.0,5.068888641564777,8.194050101132841,26.69808222824772,8.681544221073645,90.0,90.34999999999228,90.0
0_Hydroboracite_298.00_1.01_,2.171192321210065,11.769,6.684,8.235,90.0,102.59,90.0,2.084231673714801,11.930524797582782,6.775735215145146,8.348022067133478,90.0,102.59000000001126,90.0
0_Protopyroxene_298.00_0.00_,3.082289546709568,9.2554,8.765,10.6666,90.0,90.0,90.0,2.969905935840025,9.370722998610756,8.874212576746977,10.799506659569746,90.0,90.0,90.0
0_Rosemaryite_298.00_1.01_,3.756566838845467,12.001,12.396,6.329,90.0,114.48,90.0,3.542254519669028,12.238356373311507,12.6411687029055,6.454175275951026,90.0,114.4799999999918,90.0
0_Robinsonite_298.00_1.01_,5.701326733195892,23.698,3.98,24.466,90.0,93.9,90.0,5.264251813412011,24.3374810500165,4.087398707868342,25.12620522279088,90.0,93.90000000000828,90.0
0_Schaurteite_298.00_1.01_,2.64238685925492,8.5253,8.5253,10.8039,90.0,90.0,120.0,2.511708748688301,8.670731514723506,8.670731514723528,10.988201730369711,90.0,90.0,120.0
0_Magadiite_298.00_1.01_,1.3390157043395954,27.5,7.52,9.2,90.0,101.0,90.0,1.268687764557085,27.999581930578536,7.656612949743661,9.367132864048129,90.0,101.0,90.0
0_Paradimorphite_298.00_1.01_,3.5726849217653767,9.12,15.98,10.1,90.0,90.0,90.0,2.1157343393024868,10.899511654383913,19.09804783301013,12.070731108473224,90.0,90.0,90.0
0_Paralstonite_298.00_1.01_,3.683308165957858,8.692,8.692,12.296,90.0,90.0,120.0,3.476862070894366,8.860815646573128,8.860815646573212,12.534812378079067,90.0,90.0,119.99999999999996
0_Bechererite_298.00_1.01_,3.5352216556910125,8.319,8.319,14.754,90.0,90.0,120.0,3.1934125643060063,8.606051437086236,8.60605143708622,15.263094470822194,90.0,90.0,120.0
0_Mattagamite_298.00_1.01_,8.049648777683291,11.646,10.602,12.596,90.0,90.0,90.0,7.77102617261718,11.783600638457902,10.727265496215848,12.744825145287187,90.0,90.0,90.0
0_Manganese-delta_1413.15_1.01_,6.238457072861845,9.243,9.243,9.243,90.0,90.0,90.0,7.64657257854397,8.636892855242545,8.636892855242545,8.636892855242545,90.0,90.0,90.0
0_Beta-sulfur_298.00_1.01_,2.763255456695994,10.8125,10.7232,10.6883,90.0,95.74599999999998,90.0,1.0362025298815598,15.126638713476767,15.001708416402783,14.952883473873218,90.0,95.74599999999636,90.0
0_Magnesiotaaffeite-2N'2S_298.00_1.01_,3.763007632005801,5.6978,5.6978,18.373,90.0,90.0,120.0,3.6131289855671,5.775525854471932,5.775525854471888,18.62363307315322,90.0,90.0,120.0
0_Plazolite_298.00_1.01_,3.3444141195268693,12.14,12.14,12.14,90.0,90.0,90.0,3.462118960144948,12.000840432005823,12.000840432005823,12.000840432005823,90.0,90.0,90.0
0_Tilasite_298.00_1.01_,3.8109559166833415,13.376,8.944,7.570000000000001,90.0,121.17,90.0,3.584660222322462,13.651797078523996,9.128414553702122,7.726084321503129,90.0,121.17000000000186,90.0
0_Vaesite_135.00_1.01_,4.459774673421714,11.353,11.353,11.353,90.0,90.0,90.0,4.559154238165589,11.269916102850546,11.269916102850546,11.269916102850546,90.0,90.0,90.0
0_Vanthoffite_298.00_1.01_,2.6730196738033856,9.797,9.217,8.199,90.0,113.5,90.0,2.5167648526263955,9.99581520382642,9.404044986594526,8.365386226005043,90.0,113.5,90.0
0_Norrishite_298.00_1.01_,3.255517618913622,10.578,8.914,10.062,90.0,98.22,90.0,3.0879704361156404,10.7659899185267,9.072417671936694,10.240819678598514,90.0,98.21999999998724,90.0
0_Apophyllite-(KF)_298.00_1.01_,2.5691369253440643,8.9639,8.9639,15.754,90.0,90.0,90.0,2.107278533785609,9.577322750425516,9.577322750425516,16.83208677140563,90.0,90.0,90.0
0_Moschellandsbergite_298.00_1.01_,14.027281090268067,10.0506,10.0506,10.0506,90.0,90.0,90.0,12.103059956215176,10.557717882759764,10.557717882759764,10.557717882759764,90.0,90.0,90.0
0_Minnesotaite_298.00_1.01_,3.075600862310053,28.47162,9.5553,12.408720000000002,100.6823,127.70480000000002,89.899,3.0469072788404143,28.560753405468198,9.585213873157697,12.447566805032642,100.68229999998955,127.70479999999472,89.89899999999159
0_Aubertite_298.00_1.01_,1.848019887713649,6.282,13.192,6.260000000000001,91.85,94.7,82.45999999999998,1.7750208223804351,6.367040969355488,13.370583328197688,6.344743149978593,91.84999999999204,94.70000000000792,82.46000000000623
0_Wegscheiderite_298.00_1.01_,2.322618576785159,6.9524,10.0393,15.596899999999998,107.77,95.589,95.028,2.1793975030214354,7.101554276521079,10.254679513301689,15.93151025479999,107.77000000000756,95.5889999999923,95.02799999999417
0_Zinnwaldite_298.00_1.01_,3.038747265864873,10.592,9.14,10.096,90.0,100.82999999999998,90.0,2.8906819221444757,10.769974250180972,9.29357672268256,10.265640108556152,90.0,100.83000000000511,90.0
0_Freibergite_298.00_1.01_,5.556226864627045,10.492,10.492,10.492,90.0,90.0,90.0,5.110934586270416,10.788360963906646,10.788360963906646,10.788360963906646,90.0,90.0,90.0
0_Langisite_298.00_1.01_,8.291859558078576,10.32,7.08,11.74,90.0,90.0,90.0,8.032223083035873,10.430060954836105,7.155506934131839,11.86520500094749,90.0,90.0,90.0
0_Guildite_298.00_1.01_,2.685558594103737,9.786,14.268,7.263,90.0,105.28,90.0,2.2298180425977483,10.414001006681442,15.18362623782241,7.729091489017602,90.0,105.28000000001376,90.0
0_Flinkite_298.00_1.01_,3.715952033847541,9.55,13.11,10.5,90.0,90.0,90.0,4.093038794969582,9.247339295570164,12.69451499109156,10.16723168622894,90.0,90.0,90.0
0_Kenhsuite_298.00_1.01_,8.739976592220694,9.328,16.82,9.081,90.0,90.0,90.0,5.293395728959664,11.041208888178367,19.909212424867302,10.748844115946367,90.0,90.0,90.0
0_Cobaltoblodite_298.00_1.01_,2.4418898943851013,11.147,8.268,5.5396,90.0,100.517,90.0,2.330883604987944,11.321352005551455,8.397321107194797,5.626245767466795,90.0,100.51699999999536,90.0
0_Lawsonite_298.00_1.01_,3.1280067007047085,8.795,5.847,13.142,90.0,90.0,90.0,2.37434903242286,9.643072876830589,6.410806948360306,14.409239766606907,90.0,90.0,90.0
0_Correianevesite_298.00_1.01_,3.256715956669117,9.48871,10.11494,8.70624,90.0,90.0,90.0,3.010228233891516,9.741223325141872,10.384118543027448,8.937930252087305,90.0,90.0,90.0
0_Jaskolskiite_298.00_1.01_,6.387212148497515,11.312,19.829,8.176,90.0,90.0,90.0,5.598259124194155,11.82131622537564,20.721789200227477,8.544119648043685,90.0,90.0,90.0
0_Sugilite_298.00_1.01_,2.9532539506114923,10.009,10.009,14.006,90.0,90.0,120.0,2.6403337119316785,10.389845577899884,10.389845577899733,14.538932676997115,90.0,90.0,120.0
0_Silicon_298.00_1.01_,2.5534324677172435,13.272,13.272,6.636,90.0,90.0,90.0,2.531712818053216,13.309877258051664,13.309877258051664,6.654938629025832,90.0,90.0,90.0
0_Sincosite_298.00_1.01_,2.8515962652730105,12.6968,6.35,6.597,106.81,94.09000000000002,90.02,2.716429057401472,12.904067729296305,6.453659983699228,6.704692112198979,106.81000000000006,94.09000000000997,90.02000000000538
0_Gysinite-(Nd)_298.00_1.01_,4.844996868842798,7.231,9.928,8.489,90.0,90.0,90.0,4.024980032372951,7.694804816925683,10.56479355862768,9.033494411683218,90.0,90.0,90.0
0_Chevkinite-(Ce)_298.00_1.01_,5.069568880444663,13.4319,5.7628,11.0914,90.0,100.629,90.0,4.933009371663147,13.554779163505032,5.815519871607632,11.192867547710986,90.0,100.6290000000042,90.0
0_Kotoite_298.00_1.01_,3.0972672941205714,10.796,8.416,8.994,90.0,90.0,90.0,2.9660217951917383,10.952986044806838,8.538378154232582,9.124782927657732,90.0,90.0,90.0
0_Kieftite_298.00_1.01_,7.625343951697428,18.0822,9.0411,9.0411,90.0,90.0,90.0,7.333156260886363,18.31929152718192,9.15964576359096,9.15964576359096,90.0,90.0,90.0
0_Lammerite_298.00_1.01_,5.264870929232696,10.158,11.611,5.394000000000001,90.0,111.71999999999998,90.0,4.9449279526494925,10.372577873209426,11.85627108543364,5.507943005324983,90.0,111.7199999999854,90.0
0_Cerianite-(Ce)_298.00_1.01_,7.215936202962119,10.822,10.822,10.822,90.0,90.0,90.0,6.914304349578145,10.9771456711384,10.9771456711384,10.9771456711384,90.0,90.0,90.0
0_Gallium_248.15_1.01_,6.243674414537527,8.298,16.106,9.996,90.0,92.01999999999998,90.0,5.934249366146267,8.439882733596887,16.381387238769943,10.166915859849864,90.0,92.02000000000568,90.0
0_Galena_298.00_1.01_,7.621055196950804,11.86,11.86,11.86,90.0,90.0,90.0,7.155281605354023,12.112045200740848,12.112045200740848,12.112045200740848,90.0,90.0,90.0
0_Jeppeite_298.00_1.01_,3.5625626999886006,15.582,7.64,9.112,90.0,99.764,90.0,3.433949724960142,15.774182613560672,7.734228928738512,9.22438403123891,90.0,99.7640000000104,90.0
0_Grimmite_298.00_1.01_,4.885389181405278,9.3933,9.3933,9.3933,90.0,90.0,90.0,4.908353765082534,9.378631426111616,9.378631426111616,9.378631426111616,90.0,90.0,90.0
0_Sulvanite_298.00_1.01_,3.919065973665891,10.7824,10.7824,10.7824,90.0,90.0,90.0,3.838961792984159,10.856893623763982,10.856893623763982,10.856893623763982,90.0,90.0,90.0
0_Struvite-(K)_298.00_1.01_,1.8694812519337247,6.892,6.166,11.139,90.0,90.0,90.0,1.8130929936642797,6.962776093558076,6.22932057354597,11.253389858697544,90.0,90.0,90.0
0_Skinnerite_298.00_1.01_,5.506828199626247,7.8142,10.2424,13.2726,90.0,90.294,90.0,5.114241363534592,8.00951918666024,10.498413057952137,13.604354170211648,90.0,90.29399999999538,90.0
0_Nichromite_298.00_1.01_,5.268391738843554,8.299,8.299,8.299,90.0,90.0,90.0,4.913375674713241,8.494268580375389,8.494268580375389,8.494268580375389,90.0,90.0,90.0
0_Norbergite_298.00_1.01_,3.1856383977292198,9.4208,10.2718,8.7476,90.0,90.0,90.0,3.043103728843189,9.565663113093434,10.429748892352336,8.88211135446003,90.0,90.0,90.0
0_Bahianite_298.00_1.01_,5.246515419392124,9.406,11.541,8.82,90.0,90.94,90.0,4.973432285050896,9.575114951106263,11.74850113233218,8.978578978179474,90.0,90.94000000000212,90.0
0_Moeloite_298.00_1.01_,5.859440973598194,15.328,4.04,23.054,90.0,90.0,90.0,5.4362315393411365,15.716340677867526,4.142354928143647,23.638081810252917,90.0,90.0,90.0
0_Zunyite_298.00_1.01_,2.845574099615819,13.86,13.86,13.86,90.0,90.0,90.0,2.7778896252956806,13.971709422137817,13.971709422137817,13.971709422137817,90.0,90.0,90.0
